90009416000163	"EMPRESA TESTE ABN FL01"	"ATIVO"	"SP"	"Fantasia LTDA."
90071341000140	"TESTE CNPJ 90071341 LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
90602657000111	"ANTONIO E POSSOBOM ME"	"ATIVO"	"SP"	"Fantasia LTDA."
91255166000104	"DERLI TELLES LEITE ME"	"ATIVO"	"SP"	"Fantasia LTDA."
91439901000130	"LUIS CARLOS DA COSTA LIMA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
91632125000190	"CIALUX REPRESENTACOES E COMERCIO LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
92122233000185	"CONFECCOES CLIMOFA LTDA ME"	"ATIVO"	"SP"	"Fantasia LTDA."
92122498000183	"CLIK TEL COMERCIO E INSTALACOES TELEFONICAS LTDA ME"	 "ATIVO"	"SP"	"Fantasia LTDA."
92123025000109	"SINDICATO DOS EMP EST BANCARIOS DO VALE DO CAI"	"ATIVO"	"SP"	"Fantasia LTDA."
92123025000109	"SINDICATO EMP EST BANC CAI BP FELIZ PORTAO C BARBOSA"	"ATIVO"	"SP"	"Fantasia LTDA."
92571207000134	"EMPRESA TESTE ABN 09"	"ATIVO"	"SP"	"Fantasia LTDA."
92690817000157	"INDAC INDUSTRIA ADMINISTRACAO E COMERCIO S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
92813815000108	"CIAVET COMERCIAL IMPORTADORA AGRO VETERINARIA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
92818111000128	"POTENZA S/A PROCESSAMENTOS DE DADOS"	 "ATIVO"	"SP"	"Fantasia LTDA."
92820562000108	"CIANO CIA LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
93535961000181	"CLINISOM ULTRA SONOGRAFIA DIAGNOSTICOS MEDICOS S/A"	"ATIVO"	"SP"	"Fantasia LTDA."
93535961000181	"SONIMED ULTRA SONOGRAFIA DIAGNOSTICOS MEDICOS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
93991701000110	"EMPLOY WAY CONSULTORIA SELECAO DE PESSOAL E TREINAMENT"	"ATIVO"	"SP"	"Fantasia LTDA."
94012127000174	"POSTAL MKT INFORMATICA LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
94964392000152	"CLINICA DE CANCEROLOGIA PELOTAS LTDA"	"ATIVO"	"SP"	"Fantasia LTDA."
96388707000196	"EMPRESA TESTE ABN 19"	"ATIVO"	"SP"	"Fantasia LTDA."
96741517000100	"TESTE DO MAURO LTDA"	 "ATIVO"	"SP"	"Fantasia LTDA."
97351639000153	"TESTE 97351639"	"ATIVO"	"SP"	"Fantasia LTDA."
99999201000101	"CLIENTE TESTE"	"ATIVO"	"SP"	"Fantasia LTDA."
